Transaction Frequency,Transaction Volume (ETH),Largest Transaction (ETH),Average Transaction Value (ETH),Liquidation Event Count,Average Health Factor,Collateral Utilization,Total Outstanding Debt (USD),Average Debt Size (USD),Debt-to-Asset Ratio,Repayment Activity Proxy,Earnings Efficiency,Protocol Diversity,Lending Protocol Count,Liquidity Provision Count,Token Swap Count,Wallet Age (Days),DeFi Engagement Duration (Days),Cluster,FICO Range,Credit Score
12.0,500.0,50.0,2.5,1e-06,1.5744,0.5,25668.37,1974.49,51.2343,91.72,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),456
12.0,500.0,50.0,2.5,1e-06,2.2307,0.5,34680.88,2667.76,69.2233,78.63,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),481
12.0,500.0,50.0,2.5,1e-06,2.2578,0.5,23113.02,1777.92,46.1338,64.92,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),449
12.0,500.0,50.0,2.5,1e-06,0.552,0.5,70846.32,5449.72,141.4098,42.98,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),540
12.0,500.0,50.0,2.5,1e-06,0.2029,0.5,67367.12,5182.09,134.4653,5.02,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),533
12.0,500.0,50.0,2.5,1e-06,2.7048,0.5,20819.12,1601.47,41.5551,76.83,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),441
12.0,500.0,50.0,2.5,1e-06,0.6851,0.5,118448.3,9111.41,236.4238,29.35,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),548
12.0,500.0,50.0,2.5,1e-06,0.6192,0.5,66938.04,5149.08,133.6089,42.41,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),533
12.0,500.0,50.0,2.5,1e-06,1.7358,0.5,7418.88,570.68,14.8081,93.84,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),404
12.0,500.0,50.0,2.5,1e-06,0.3828,0.5,155013.78,11924.14,309.4087,45.93,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),493
12.0,500.0,50.0,2.5,1e-06,1.4183,0.5,182795.07,14061.16,364.8604,15.27,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),416
12.0,500.0,50.0,2.5,1e-06,1.7167,0.5,47566.65,3658.97,94.9434,51.05,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),507
12.0,500.0,50.0,2.5,1e-06,2.7789,0.5,11198.82,861.45,22.3529,76.17,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),414
12.0,500.0,50.0,2.5,1e-06,2.0235,0.5,37861.95,2912.46,75.5728,59.75,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),489
12.0,500.0,50.0,2.5,1e-06,0.4549,0.5,125487.97,9652.92,250.475,41.52,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),537
12.0,500.0,50.0,2.5,1e-06,1.1382,0.5,169012.66,13000.97,337.3506,25.42,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),456
12.0,500.0,50.0,2.5,1e-06,2.0306,0.5,38793.53,2984.12,77.4322,96.49,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),490
12.0,500.0,50.0,2.5,1e-06,2.6572,0.5,44560.38,3427.72,88.9429,68.83,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),501
12.0,500.0,50.0,2.5,1e-06,1.8477,0.5,24017.06,1847.47,47.9382,85.94,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),451
12.0,500.0,50.0,2.5,1e-06,0.8957,0.5,157444.04,12111.08,314.2596,33.87,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),488
12.0,500.0,50.0,2.5,1e-06,0.2584,0.5,89324.95,6871.15,178.2933,37.62,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),562
12.0,500.0,50.0,2.5,1e-06,0.7154,0.5,160721.35,12363.18,320.8011,40.25,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),480
12.0,500.0,50.0,2.5,1e-06,0.9288,0.5,175205.87,13477.37,349.7123,16.84,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),438
12.0,500.0,50.0,2.5,1e-06,0.9738,0.5,150783.97,11598.77,300.966,23.17,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),500
12.0,500.0,50.0,2.5,1e-06,0.7511,0.5,148725.78,11440.44,296.8578,47.75,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),505
12.0,500.0,50.0,2.5,1e-06,0.7744,0.5,64708.48,4977.58,129.1586,5.68,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),529
12.0,500.0,50.0,2.5,1e-06,2.9935,0.5,1381.21,106.25,2.7569,52.06,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),384
12.0,500.0,50.0,2.5,1e-06,1.3343,0.5,109118.91,8393.76,217.8022,19.48,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),559
12.0,500.0,50.0,2.5,1e-06,1.0096,0.5,199311.1,15331.62,397.8265,15.88,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),373
12.0,500.0,50.0,2.5,1e-06,0.8034,0.5,123562.49,9504.81,246.6317,1.16,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),541
12.0,500.0,50.0,2.5,1e-06,1.1736,0.5,92025.3,7078.87,183.6832,34.96,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),567
12.0,500.0,50.0,2.5,1e-06,1.4658,0.5,177266.72,13635.9,353.8258,8.97,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),432
12.0,500.0,50.0,2.5,1e-06,0.8393,0.5,125992.44,9691.73,251.4819,16.84,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),536
12.0,500.0,50.0,2.5,1e-06,2.4717,0.5,21543.55,1657.2,43.0011,69.34,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),443
12.0,500.0,50.0,2.5,1e-06,0.4042,0.5,72824.1,5601.85,145.3575,29.41,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),543
12.0,500.0,50.0,2.5,1e-06,2.9275,0.5,0.0,0.0,1e-06,50.38,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),630
12.0,500.0,50.0,2.5,3.0,0.375,0.5,1476493.17,113576.4,2.264,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),325
12.0,500.0,50.0,2.5,2.0,0.75,0.5,604447.68,46495.98,1.0267,33.33,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),344
12.0,500.0,50.0,2.5,3.0,0.375,0.5,646611.0,49739.31,2.8147,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),341
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,6156623.15,473586.4,4.5447,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),303
12.0,500.0,50.0,2.5,4.0,0.1875,0.5,229283.06,17637.16,5.8449,20.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),368
12.0,500.0,50.0,2.5,1e-06,2.6176,0.5,0.0,0.0,1e-06,51.41,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),631
12.0,500.0,50.0,2.5,1e-06,2.7054,0.5,0.0,0.0,1e-06,57.09,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),633
12.0,500.0,50.0,2.5,2.0,0.75,0.5,41776.51,3213.58,3.103,33.33,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),496
12.0,500.0,50.0,2.5,3.0,0.375,0.5,587591.84,45199.37,1.6234,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),344
12.0,500.0,50.0,2.5,2.0,0.75,0.5,610768.29,46982.18,2.3128,33.33,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),343
12.0,500.0,50.0,2.5,4.0,0.1875,0.5,2168268.92,166789.92,7.1075,20.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),318
12.0,500.0,50.0,2.5,1.0,1.5,0.5,326739.31,25133.79,1.388,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),358
12.0,500.0,50.0,2.5,4.0,0.1875,0.5,2811463.85,216266.45,2.7534,20.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),312
12.0,500.0,50.0,2.5,1.0,1.5,0.5,319192.46,24553.27,0.8021,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),360
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,3031334.37,233179.57,9.5205,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),310
12.0,500.0,50.0,2.5,1.0,1.5,0.5,278975.11,21459.62,1.3653,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),364
12.0,500.0,50.0,2.5,4.0,0.1875,0.5,1225211.89,94247.07,3.6645,20.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),330
12.0,500.0,50.0,2.5,3.0,0.375,0.5,618623.77,47586.44,2.0652,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),343
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,5713668.34,439512.95,2.7446,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),304
12.0,500.0,50.0,2.5,3.0,0.375,0.5,841752.84,64750.22,5.616,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),337
12.0,500.0,50.0,2.5,1.0,1.5,0.5,276072.34,21236.33,1.2142,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),364
12.0,500.0,50.0,2.5,1.0,1.5,0.5,311151.94,23934.76,1.3488,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),361
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,5625274.05,432713.39,6.2637,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),304
12.0,500.0,50.0,2.5,3.0,0.375,0.5,1022050.12,78619.24,4.7999,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),333
12.0,500.0,50.0,2.5,1e-06,2.6474,0.5,0.0,0.0,1e-06,53.24,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),632
12.0,500.0,50.0,2.5,1e-06,1.7694,0.5,0.0,0.0,1e-06,92.07,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),637
12.0,500.0,50.0,2.5,1.0,1.5,0.5,288979.58,22229.2,1.042,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),363
12.0,500.0,50.0,2.5,1e-06,1.76,0.5,0.0,0.0,1e-06,67.83,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),634
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,5293177.17,407167.47,8.6451,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),305
12.0,500.0,50.0,2.5,1e-06,1.9447,0.5,0.0,0.0,1e-06,66.02,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),634
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,2051335.27,157795.02,3.3704,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),318
12.0,500.0,50.0,2.5,3.0,0.375,0.5,311742.07,23980.16,4.7868,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),361
12.0,500.0,50.0,2.5,1e-06,1.8578,0.5,0.0,0.0,1e-06,53.71,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),632
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,405076.84,31159.76,3.5133,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),353
12.0,500.0,50.0,2.5,1e-06,2.7017,0.5,0.0,0.0,1e-06,89.5,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),637
12.0,500.0,50.0,2.5,2.0,0.75,0.5,458259.22,35250.71,1.61,33.33,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),350
12.0,500.0,50.0,2.5,1.0,1.5,0.5,244249.59,18788.43,1.5377,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),366
12.0,500.0,50.0,2.5,1.0,1.5,0.5,201733.29,15517.95,1.5567,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),372
12.0,500.0,50.0,2.5,3.0,0.375,0.5,159005.45,12231.19,3.4532,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),483
12.0,500.0,50.0,2.5,3.0,0.375,0.5,1088625.0,83740.38,5.4138,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),331
12.0,500.0,50.0,2.5,1.0,1.5,0.5,310311.89,23870.15,1.5279,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),361
12.0,500.0,50.0,2.5,2.0,0.75,0.5,709575.26,54582.71,3.0793,33.33,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),338
12.0,500.0,50.0,2.5,2.0,0.75,0.5,261077.53,20082.89,1.7097,33.33,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),365
12.0,500.0,50.0,2.5,4.0,0.1875,0.5,1464292.75,112637.9,5.5957,20.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),325
12.0,500.0,50.0,2.5,1.0,1.5,0.5,218499.16,16807.63,1.751,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),370
12.0,500.0,50.0,2.5,3.0,0.375,0.5,407186.97,31322.07,4.2049,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),352
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,3519028.79,270694.52,3.6801,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),308
12.0,500.0,50.0,2.5,2.0,0.75,0.5,134514.89,10347.3,2.5868,33.33,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),524
12.0,500.0,50.0,2.5,4.0,0.1875,0.5,1058390.82,81414.68,4.2677,20.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),332
12.0,500.0,50.0,2.5,1.0,1.5,0.5,93026.4,7155.88,1.5546,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),567
12.0,500.0,50.0,2.5,3.0,0.375,0.5,1348318.07,103716.77,3.5653,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),327
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,2878705.3,221438.87,5.2695,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),311
12.0,500.0,50.0,2.5,1e-06,2.1835,0.5,0.0,0.0,1e-06,72.27,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),634
12.0,500.0,50.0,2.5,2.0,0.75,0.5,485681.96,37360.15,2.5099,33.33,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),348
12.0,500.0,50.0,2.5,1e-06,1.535,0.5,0.0,0.0,1e-06,52.39,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),632
12.0,500.0,50.0,2.5,4.0,0.1875,0.5,1706449.73,131265.36,3.3864,20.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),321
12.0,500.0,50.0,2.5,3.0,0.375,0.5,1326347.81,102026.75,4.009,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),327
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,2698507.07,207577.47,9.1748,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),313
12.0,500.0,50.0,2.5,4.0,0.1875,0.5,3047197.71,234399.82,6.9662,20.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),310
12.0,500.0,50.0,2.5,1.0,1.5,0.5,209398.68,16107.59,1.6338,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),371
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,1827091.66,140545.51,6.3278,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),320
12.0,500.0,50.0,2.5,4.0,0.1875,0.5,1322395.91,101722.76,3.7174,20.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),327
12.0,500.0,50.0,2.5,1.0,1.5,0.5,357763.63,27520.28,0.5296,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),357
12.0,500.0,50.0,2.5,2.0,0.75,0.5,503734.78,38748.83,2.9662,33.33,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),347
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,1444528.61,111117.59,9.2858,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),326
12.0,500.0,50.0,2.5,3.0,0.375,0.5,477020.38,36693.88,2.604,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),349
12.0,500.0,50.0,2.5,4.0,0.1875,0.5,2897956.11,222919.7,3.215,20.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),311
12.0,500.0,50.0,2.5,1e-06,2.2195,0.5,0.0,0.0,1e-06,77.42,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),635
12.0,500.0,50.0,2.5,4.0,0.1875,0.5,2560190.63,196937.74,5.5433,20.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),314
12.0,500.0,50.0,2.5,1e-06,2.9739,0.5,0.0,0.0,1e-06,76.63,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),635
12.0,500.0,50.0,2.5,2.0,0.75,0.5,260564.58,20043.43,3.9358,33.33,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),365
12.0,500.0,50.0,2.5,3.0,0.375,0.5,573390.49,44106.96,3.3762,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),345
12.0,500.0,50.0,2.5,4.0,0.1875,0.5,979328.52,75332.96,2.7705,20.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),334
12.0,500.0,50.0,2.5,4.0,0.1875,0.5,2812120.39,216316.95,3.5118,20.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),312
12.0,500.0,50.0,2.5,3.0,0.375,0.5,1359689.24,104591.48,4.7039,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),326
12.0,500.0,50.0,2.5,1e-06,2.2204,0.5,0.0,0.0,1e-06,99.4,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),635
12.0,500.0,50.0,2.5,1.0,1.5,0.5,315404.0,24261.85,1.3726,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),360
12.0,500.0,50.0,2.5,3.0,0.375,0.5,399867.26,30759.02,5.4062,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),353
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,1207922.15,92917.09,6.5318,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),330
12.0,500.0,50.0,2.5,1.0,1.5,0.5,336784.18,25906.48,1.1155,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),358
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,2328918.71,179147.59,4.7219,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),316
12.0,500.0,50.0,2.5,1.0,1.5,0.5,355386.65,27337.43,1.1137,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),357
12.0,500.0,50.0,2.5,4.0,0.1875,0.5,1701041.22,130849.32,2.3751,20.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),321
12.0,500.0,50.0,2.5,2.0,0.75,0.5,466756.42,35904.34,2.5661,33.33,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),349
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,1395954.7,107381.13,9.4677,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),326
12.0,500.0,50.0,2.5,3.0,0.375,0.5,1522337.92,117102.92,2.9167,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),324
12.0,500.0,50.0,2.5,2.0,0.75,0.5,321801.68,24753.98,2.0006,33.33,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),359
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,3871372.4,297797.88,6.4726,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),308
12.0,500.0,50.0,2.5,1.0,1.5,0.5,263284.4,20252.65,0.651,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),365
12.0,500.0,50.0,2.5,1.0,1.5,0.5,267586.75,20583.6,1.7997,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),364
12.0,500.0,50.0,2.5,1e-06,2.9866,0.5,0.0,0.0,1e-06,93.51,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),636
12.0,500.0,50.0,2.5,1e-06,2.7421,0.5,0.0,0.0,1e-06,52.85,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),632
12.0,500.0,50.0,2.5,2.0,0.75,0.5,237723.88,18286.45,3.9115,33.33,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),368
12.0,500.0,50.0,2.5,3.0,0.375,0.5,1299112.81,99931.75,2.5374,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),329
12.0,500.0,50.0,2.5,2.0,0.75,0.5,743026.9,57155.92,1.7531,33.33,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),338
12.0,500.0,50.0,2.5,1.0,1.5,0.5,375204.54,28861.89,1.7806,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),356
12.0,500.0,50.0,2.5,1.0,1.5,0.5,363954.06,27996.47,1.1203,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),356
12.0,500.0,50.0,2.5,1.0,1.5,0.5,66361.35,5104.72,1.2711,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),532
12.0,500.0,50.0,2.5,2.0,0.75,0.5,531542.32,40887.87,2.0827,33.33,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),346
12.0,500.0,50.0,2.5,1.0,1.5,0.5,310606.46,23892.8,1.0854,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),361
12.0,500.0,50.0,2.5,1.0,1.5,0.5,217981.43,16767.8,0.9913,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),370
12.0,500.0,50.0,2.5,4.0,0.1875,0.5,1560314.33,120024.18,3.6465,20.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),323
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,844900.06,64992.31,6.453,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),336
12.0,500.0,50.0,2.5,1e-06,2.8384,0.5,0.0,0.0,1e-06,87.27,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),636
12.0,500.0,50.0,2.5,4.0,0.1875,0.5,2414306.72,185715.9,2.342,20.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),315
12.0,500.0,50.0,2.5,3.0,0.375,0.5,994286.08,76483.54,2.7736,25.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),333
12.0,500.0,50.0,2.5,4.0,0.1875,0.5,2892684.66,222514.2,2.428,20.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),311
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,6207533.45,477502.57,8.6408,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),303
12.0,500.0,50.0,2.5,2.0,0.75,0.5,400213.98,30785.69,3.3688,33.33,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),353
12.0,500.0,50.0,2.5,1e-06,1.8518,0.5,0.0,0.0,1e-06,52.37,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),632
12.0,500.0,50.0,2.5,1e-06,1.5881,0.5,0.0,0.0,1e-06,94.36,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),636
12.0,500.0,50.0,2.5,1e-06,2.1198,0.5,0.0,0.0,1e-06,65.88,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),633
12.0,500.0,50.0,2.5,1.0,1.5,0.5,162761.58,12520.12,1.3386,50.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),473
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,6213208.67,477939.13,4.7607,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),303
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,2776054.35,213542.64,3.8314,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),313
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,1054677.07,81129.01,6.1604,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),332
12.0,500.0,50.0,2.5,1e-06,1.9884,0.5,0.0,0.0,1e-06,50.76,0.05,2.0,1.0,0.5,5.0,730.0,365.0,3,Fair (580-669),630
12.0,500.0,50.0,2.5,5.0,0.0938,0.5,5110274.38,393098.03,8.9467,16.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),305
12.0,500.0,50.0,2.5,2.0,0.75,0.5,147238.55,11326.04,3.4288,33.33,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),507
12.0,500.0,50.0,2.5,4.0,0.1875,0.5,1592069.7,122466.9,3.2332,20.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0,1,Poor (300-579),322
